N,P,K,temperature,humidity,ph,rainfall,label,land_type
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,plain
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,rice,Hilly
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,plain
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,watermelon,Hilly
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,plain
60,43,44,21.01944696,82.95221726,7.416245107,298.4018471,rice,Hilly
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,plain
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,plain
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,plain
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,watermelon,Hilly
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,Hilly
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,plain
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,plain
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,plain
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,plain
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,Hilly
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize,plain
94,53,40,20.27774362,82.89408619,5.718627178,241.9741949,rice,Hilly
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,Hilly
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,plain
95,52,36,26.22916897,83.83625819,5.543360238,286.5083725,rice,Hilly
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,Hilly
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,plain
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes,Hilly
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,Hilly
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,Hilly
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,grapes,Hilly
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,Hilly
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,Hilly
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,Hilly
0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,orange,Hilly
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,plain
29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,apple,Hilly
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange,plain
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize,Hilly
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,Hilly
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,plain
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,plain
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,Hilly
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,Hilly
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,plain
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Hilly
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,plain
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,Hilly
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,Hilly
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,plain
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,Hilly
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,plain
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,plain
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize,Hilly
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,maize,Hilly
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,plain
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,Hilly
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,Hilly
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,watermelon,plain
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,plain
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,plain
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,Hilly
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,Hilly
95,39,36,23.86330467,83.15250801,5.561398642,285.2493645,rice,Hilly
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil,Hilly
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,plain
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas,Hilly
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,plain
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee,plain
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,Hilly
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,plain
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,Hilly
29,36,25,28.28511547,88.4393979,7.130278657,48.56690235,mungbean,plain
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,Hilly
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,Hilly
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,Hilly
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,plain
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,Hilly
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,Hilly
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,plain
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,grapes,Hilly
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,plain
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708,rice,plain
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,plain
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,Hilly
78,58,44,26.80079604,80.88684822,5.108681786,284.4364567,rice,Hilly
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,Hilly
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,Hilly
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,plain
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,Hilly
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple,plain
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,plain
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,Hilly
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,plain
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,plain
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,plain
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,Hilly
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,plain
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,plain
7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,orange,Hilly
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,plain
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,Hilly
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,Hilly
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,Hilly
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,Hilly
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,banana,plain
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,maize,plain
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,plain
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple,Hilly
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,plain
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,plain
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas,plain
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice,Hilly
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,plain
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,plain
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,plain
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,plain
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,maize,Hilly
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,plain
13,126,204,23.1094265,92.79630809,6.383180271,108.183792,apple,plain
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,Hilly
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,Hilly
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,plain
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,Hilly
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,plain
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,Hilly
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,plain
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,plain
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,plain
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Hilly
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,Hilly
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,Hilly
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,plain
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate,Hilly
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,Hilly
4,44,19,27.95639663,83.52706038,6.921993878,43.25726752,mungbean,Hilly
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,plain
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,Hilly
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,Hilly
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,plain
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,Hilly
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,Hilly
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,plain
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,watermelon,plain
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,Hilly
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,Hilly
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,Hilly
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,Hilly
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,Hilly
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,Hilly
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,plain
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,plain
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,Hilly
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice,plain
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,mango,Hilly
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,plain
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,Hilly
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,Hilly
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,plain
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,plain
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,plain
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,Hilly
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,plain
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,Hilly
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,plain
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,Hilly
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea,Hilly
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,plain
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,plain
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,plain
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,Hilly
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,orange,Hilly
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,plain
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,grapes,Hilly
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,plain
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,plain
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,plain
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,Hilly
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,coconut,Hilly
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,plain
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,Hilly
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,Hilly
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,Hilly
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,maize,Hilly
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,plain
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,plain
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,plain
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil,plain
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram,plain
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,plain
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,Hilly
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,Hilly
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,plain
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,chickpea,plain
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,plain
14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,orange,Hilly
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,plain
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,Hilly
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,mango,plain
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,watermelon,Hilly
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,Hilly
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,lentil,Hilly
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,lentil,plain
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,plain
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,Hilly
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,plain
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,plain
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,plain
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans,plain
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,plain
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,Hilly
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,plain
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple,plain
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,plain
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya,plain
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Hilly
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,plain
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,Hilly
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,Hilly
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,plain
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,Hilly
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,papaya,plain
67,43,39,26.04371967,84.96907151,5.999969026,186.7536773,rice,plain
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil,plain
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange,Hilly
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,plain
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,plain
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,Hilly
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,Hilly
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,Hilly
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,plain
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon,Hilly
23,58,19,24.17093241,58.25204566,5.243634849,59.18953429,mothbeans,Hilly
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee,Hilly
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,Hilly
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,plain
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,Hilly
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,maize,Hilly
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,Hilly
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil,plain
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,Hilly
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,Hilly
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana,plain
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,Hilly
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,plain
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,plain
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,Hilly
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,plain
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,plain
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,plain
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram,Hilly
24,45,19,26.85851927,48.8246387,5.952384957,34.7426459,mothbeans,Hilly
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,Hilly
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,Hilly
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,plain
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,Hilly
18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,orange,plain
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,Hilly
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,plain
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,plain
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee,Hilly
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,plain
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,Hilly
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,Hilly
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,plain
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,Hilly
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,Hilly
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,plain
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,plain
